词语,权重,词频
战狼,0.35509210404653463,3
捍卫者,0.2535062448178218,2
27063335,0.23672806936435642,2
26616690,0.23672806936435642,2
26897495,0.23672806936435642,2
狼兵,0.23672806936435642,2
26827878,0.23672806936435642,2
24753810,0.23672806936435642,2
空天猎,0.23672806936435642,2
26753020,0.23672806936435642,2
26698000,0.23672806936435642,2
魂斗罗,0.23672806936435642,2
26898747,0.23672806936435642,2
非凡,0.1603077759021782,2
父子,0.1454237484320792,2
贪狼,0.1376304718019802,1
参团,0.1376304718019802,1
心理,0.12423010366257425,2
大会,0.12203218523346535,2
中邪,0.12169544296534654,1
26692823,0.11836403468217821,1
26820836,0.11836403468217821,1
雪暴,0.11836403468217821,1
26899146,0.11836403468217821,1
26826398,0.11836403468217821,1
26820833,0.11836403468217821,1
26897427,0.11836403468217821,1
以父之名,0.11836403468217821,1
26373165,0.11836403468217821,1
妖猫,0.11836403468217821,1
5350027,0.11836403468217821,1
52Hz,0.11836403468217821,1
26780534,0.11836403468217821,1
26861685,0.11836403468217821,1
25815034,0.11836403468217821,1
26363254,0.11836403468217821,1
27038183,0.11836403468217821,1
26862259,0.11836403468217821,1
追龙,0.11836403468217821,1
26425068,0.11836403468217821,1
26926321,0.11836403468217821,1
26662193,0.11836403468217821,1
26430107,0.11836403468217821,1
26426026,0.11836403468217821,1
密战,0.11836403468217821,1
26316956,0.11836403468217821,1
26421030,0.11836403468217821,1
19976099,0.11836403468217821,1
惊沙,0.11836403468217821,1
5343383,0.11836403468217821,1
