词语,权重,词频
战狼,0.3290302982449541,3
捍卫者,0.23490028189541284,2
27063335,0.21935353216330275,2
26616690,0.21935353216330275,2
26897495,0.21935353216330275,2
狼兵,0.21935353216330275,2
26827878,0.21935353216330275,2
24753810,0.21935353216330275,2
空天猎,0.21935353216330275,2
26753020,0.21935353216330275,2
26698000,0.21935353216330275,2
魂斗罗,0.21935353216330275,2
26898747,0.21935353216330275,2
非凡,0.14854206757908256,2
无声,0.1479439854093578,2
父子,0.1347504457948624,2
贪狼,0.1275291527706422,1
参团,0.1275291527706422,1
心理,0.11511229788917432,2
大会,0.11307569457412844,2
中邪,0.11276366733486239,1
26654498,0.10967676608165138,1
26820836,0.10967676608165138,1
雪暴,0.10967676608165138,1
26899146,0.10967676608165138,1
26826398,0.10967676608165138,1
26820833,0.10967676608165138,1
26897427,0.10967676608165138,1
以父之名,0.10967676608165138,1
26373165,0.10967676608165138,1
妖猫,0.10967676608165138,1
5350027,0.10967676608165138,1
52Hz,0.10967676608165138,1
26780534,0.10967676608165138,1
26861685,0.10967676608165138,1
25815034,0.10967676608165138,1
26363254,0.10967676608165138,1
27038183,0.10967676608165138,1
26862259,0.10967676608165138,1
追龙,0.10967676608165138,1
26425068,0.10967676608165138,1
26926321,0.10967676608165138,1
26662193,0.10967676608165138,1
26430107,0.10967676608165138,1
26426026,0.10967676608165138,1
密战,0.10967676608165138,1
26316956,0.10967676608165138,1
26421030,0.10967676608165138,1
19976099,0.10967676608165138,1
惊沙,0.10967676608165138,1
